Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
"09/11/2022 17:01",4098,4098.25,4096.25,4097.25,-1,-0.02%,454,N/A
"09/11/2022 17:00",4096,4100.5,4094.5,4098.25,14.25,+0.35%,1462,N/A
"09/09/2022 15:59",4083.75,4084,4083.5,4084,0.25,+0.01%,352,N/A
"09/09/2022 15:58",4083.75,4084,4083.75,4083.75,-0.25,-0.01%,37,N/A
"09/09/2022 15:57",4084,4084.25,4083.75,4084,0,0.00%,52,N/A
"09/09/2022 15:56",4084,4084,4083.5,4084,0,0.00%,88,N/A
"09/09/2022 15:55",4084,4084.5,4083.5,4084,0,0.00%,177,N/A
"09/09/2022 15:54",4083.75,4084,4083.75,4084,-0.25,-0.01%,97,N/A
"09/09/2022 15:53",4084.25,4084.25,4083.75,4084.25,0.25,+0.01%,79,N/A
"09/09/2022 15:52",4084,4084.25,4083.75,4084,0,0.00%,182,N/A
"09/09/2022 15:51",4083.75,4084,4083.75,4084,0.25,+0.01%,83,N/A
"09/09/2022 15:50",4083.5,4084,4083.5,4083.75,0.5,+0.01%,58,N/A
"09/09/2022 15:49",4083.25,4083.5,4083.25,4083.25,0.25,+0.01%,95,N/A
"09/09/2022 15:48",4082.25,4083,4082,4083,0.5,+0.01%,193,N/A
"09/09/2022 15:47",4082.5,4082.75,4082.25,4082.5,-0.25,-0.01%,156,N/A
"09/09/2022 15:46",4083,4083,4082.5,4082.75,-0.25,-0.01%,21,N/A
"09/09/2022 15:45",4082.75,4083,4082.5,4083,0.5,+0.01%,74,N/A
"09/09/2022 15:44",4083,4083,4082.25,4082.5,-0.5,-0.01%,186,N/A
"09/09/2022 15:43",4083,4083.25,4083,4083,0,0.00%,75,N/A
"09/09/2022 15:42",4083.25,4083.25,4083,4083,-0.25,-0.01%,22,N/A
"09/09/2022 15:41",4083,4083.25,4083,4083.25,0.5,+0.01%,50,N/A
"09/09/2022 15:40",4083,4083.25,4082.75,4082.75,-0.25,-0.01%,52,N/A
"09/09/2022 15:39",4083,4083,4082.75,4083,-0.25,-0.01%,49,N/A
"09/09/2022 15:38",4082.75,4083.25,4082.75,4083.25,0.25,+0.01%,73,N/A
"09/09/2022 15:37",4083,4083,4082.75,4083,0,0.00%,17,N/A
"09/09/2022 15:36",4083,4083,4083,4083,0,0.00%,43,N/A
"09/09/2022 15:35",4083.25,4083.25,4083,4083,-0.25,-0.01%,46,N/A
"09/09/2022 15:34",4083.25,4083.25,4083.25,4083.25,0,0.00%,43,N/A
"09/09/2022 15:33",4083.5,4083.5,4083,4083.25,-0.25,-0.01%,30,N/A
"09/09/2022 15:32",4083.25,4083.5,4083,4083.5,0.25,+0.01%,102,N/A
"09/09/2022 15:31",4083.25,4083.5,4083.25,4083.25,0,0.00%,57,N/A
"09/09/2022 15:30",4083.25,4083.5,4083,4083.25,-0.25,-0.01%,63,N/A
"09/09/2022 15:29",4083.5,4083.5,4083.25,4083.5,0,0.00%,35,N/A
"09/09/2022 15:28",4083.25,4083.5,4083,4083.5,0.25,+0.01%,49,N/A
"09/09/2022 15:27",4083,4083.25,4082.75,4083.25,0,0.00%,19,N/A
"09/09/2022 15:26",4083.5,4083.5,4082.75,4083.25,-0.25,-0.01%,76,N/A
"09/09/2022 15:25",4083.25,4083.5,4083.25,4083.5,0.25,+0.01%,19,N/A
"09/09/2022 15:24",4083.5,4083.5,4083,4083.25,-0.25,-0.01%,73,N/A
"09/09/2022 15:23",4083.5,4083.75,4083,4083.5,0,0.00%,133,N/A
"09/09/2022 15:22",4083.75,4083.75,4083.25,4083.5,-0.25,-0.01%,20,N/A
"09/09/2022 15:21",4083.5,4083.75,4083.5,4083.75,0.25,+0.01%,57,N/A
"09/09/2022 15:20",4082.75,4083.5,4082.5,4083.5,1,+0.02%,168,N/A
"09/09/2022 15:19",4082.75,4083,4082.5,4082.5,-0.25,-0.01%,141,N/A
"09/09/2022 15:18",4082.75,4083,4082.75,4082.75,0,0.00%,39,N/A
"09/09/2022 15:17",4082.25,4082.75,4082.25,4082.75,0.5,+0.01%,108,N/A
"09/09/2022 15:16",4082.5,4082.5,4081.75,4082.25,-0.25,-0.01%,215,N/A
"09/09/2022 15:15",4082.5,4083.25,4082.5,4082.5,0,0.00%,289,N/A
"09/09/2022 15:14",4082.25,4083,4082.25,4082.5,0,0.00%,809,N/A
"09/09/2022 15:13",4083,4083,4082,4082.5,-0.5,-0.01%,683,N/A
"09/09/2022 15:12",4082.75,4083,4082.5,4083,0.25,+0.01%,440,N/A
"09/09/2022 15:11",4082.75,4083.25,4082.5,4082.75,0.25,+0.01%,736,N/A
"09/09/2022 15:10",4082.25,4082.5,4081.75,4082.5,0.25,+0.01%,963,N/A
"09/09/2022 15:09",4082,4082.5,4081.75,4082.25,0.5,+0.01%,508,N/A
"09/09/2022 15:08",4081.25,4082,4081.25,4081.75,0.5,+0.01%,702,N/A
"09/09/2022 15:07",4081,4081.25,4080.75,4081.25,0.25,+0.01%,723,N/A
"09/09/2022 15:06",4082.5,4082.5,4080.5,4081,-1.75,-0.04%,2244,N/A
"09/09/2022 15:05",4082.5,4083,4082.5,4082.75,0.25,+0.01%,987,N/A
"09/09/2022 15:04",4082.5,4083.25,4082.5,4082.5,0,0.00%,831,N/A
"09/09/2022 15:03",4082.75,4083.25,4082.25,4082.5,-0.5,-0.01%,1359,N/A
"09/09/2022 15:02",4082.75,4083.5,4082.5,4083,0.25,+0.01%,1332,N/A
"09/09/2022 15:01",4083.75,4084,4082.5,4082.75,-1,-0.02%,3322,N/A
"09/09/2022 15:00",4085.5,4085.75,4082.75,4083.75,-1.75,-0.04%,11542,N/A
"09/09/2022 14:59",4086.5,4088.75,4084.75,4085.5,-1,-0.02%,27054,N/A
"09/09/2022 14:58",4087,4088.25,4086,4086.5,-0.75,-0.02%,7640,N/A
"09/09/2022 14:57",4088,4088,4086.75,4087.25,-0.5,-0.01%,3013,N/A
"09/09/2022 14:56",4089,4089.25,4086.75,4087.75,-1.25,-0.03%,3113,N/A
"09/09/2022 14:55",4090,4090.25,4087.75,4089,-1,-0.02%,4086,N/A
"09/09/2022 14:54",4090,4092.25,4089.75,4090,-0.25,-0.01%,4586,N/A
"09/09/2022 14:53",4087,4090.75,4086.5,4090.25,3.5,+0.09%,3586,N/A
"09/09/2022 14:52",4086.25,4087.5,4085.25,4086.75,0.5,+0.01%,3101,N/A
"09/09/2022 14:51",4088.25,4089,4086,4086.25,-2.25,-0.06%,3401,N/A
"09/09/2022 14:50",4091,4091,4088,4088.5,-2.5,-0.06%,3060,N/A
"09/09/2022 14:49",4091.75,4092.25,4090.5,4091,-0.75,-0.02%,1933,N/A
"09/09/2022 14:48",4091.5,4091.75,4090,4091.75,0,0.00%,2189,N/A
"09/09/2022 14:47",4093,4093.25,4091.25,4091.75,-1.25,-0.03%,1947,N/A
"09/09/2022 14:46",4094,4094.25,4093,4093,-1.25,-0.03%,1471,N/A
"09/09/2022 14:45",4094.25,4094.25,4092,4094.25,0,0.00%,2846,N/A
"09/09/2022 14:44",4094,4095,4093.5,4094.25,0.25,+0.01%,2274,N/A
"09/09/2022 14:43",4092.25,4094.25,4092.25,4094,1.5,+0.04%,2069,N/A
"09/09/2022 14:42",4093,4093.5,4092.25,4092.5,-0.5,-0.01%,1287,N/A
"09/09/2022 14:41",4091,4093.25,4091,4093,2,+0.05%,1749,N/A
"09/09/2022 14:40",4089.5,4091.25,4089.25,4091,1.5,+0.04%,1854,N/A
"09/09/2022 14:39",4089.5,4089.75,4088.25,4089.5,0,0.00%,1145,N/A
"09/09/2022 14:38",4089.5,4089.75,4088.75,4089.5,0,0.00%,1327,N/A
"09/09/2022 14:37",4090.75,4091.25,4089.25,4089.5,-1.25,-0.03%,1332,N/A
"09/09/2022 14:36",4091,4091.75,4090,4090.75,-0.25,-0.01%,1463,N/A
"09/09/2022 14:35",4091.75,4091.75,4090.5,4091,-1,-0.02%,1073,N/A
"09/09/2022 14:34",4091.25,4092,4090,4092,0.75,+0.02%,1261,N/A
"09/09/2022 14:33",4090,4091.5,4089.75,4091.25,1,+0.02%,1097,N/A
"09/09/2022 14:32",4091.25,4092,4089.75,4090.25,-1.25,-0.03%,1252,N/A
"09/09/2022 14:31",4091.75,4092,4090.25,4091.5,-0.25,-0.01%,1666,N/A
"09/09/2022 14:30",4091.25,4092.25,4089.5,4091.75,0.75,+0.02%,1785,N/A
"09/09/2022 14:29",4090.5,4091.75,4090.25,4091,0.25,+0.01%,982,N/A
"09/09/2022 14:28",4091.75,4092.75,4090.75,4090.75,-0.75,-0.02%,1329,N/A
"09/09/2022 14:27",4090.25,4092,4090,4091.5,1.5,+0.04%,1197,N/A
"09/09/2022 14:26",4091,4091.5,4089.25,4090,-1,-0.02%,1151,N/A
"09/09/2022 14:25",4090.75,4091.5,4090,4091,0.25,+0.01%,865,N/A
"09/09/2022 14:24",4090.75,4091,4089.25,4090.75,0,0.00%,1147,N/A
"09/09/2022 14:23",4091,4091,4089.75,4090.75,-0.25,-0.01%,803,N/A
"09/09/2022 14:22",4092.25,4093.5,4091,4091,-1.5,-0.04%,1166,N/A
"09/09/2022 14:21",4090.5,4092.5,4089.75,4092.5,2,+0.05%,1786,N/A
"09/09/2022 14:20",4092.75,4093,4090,4090.5,-2.25,-0.05%,1350,N/A
"09/09/2022 14:19",4092,4093,4092,4092.75,0.5,+0.01%,715,N/A
"09/09/2022 14:18",4091.5,4092.75,4091.25,4092.25,0.75,+0.02%,1041,N/A
"09/09/2022 14:17",4091.5,4091.75,4090.5,4091.5,0,0.00%,1082,N/A
"09/09/2022 14:16",4091.75,4092.5,4091.5,4091.5,-0.25,-0.01%,935,N/A
"09/09/2022 14:15",4092.75,4093,4091,4091.75,-1,-0.02%,1115,N/A
"09/09/2022 14:14",4092.25,4093.25,4090.75,4092.75,0.75,+0.02%,1673,N/A
"09/09/2022 14:13",4092,4093,4092,4092,0,0.00%,1373,N/A
"09/09/2022 14:12",4091.25,4092.5,4091.25,4092,0.75,+0.02%,1750,N/A
"09/09/2022 14:11",4090.25,4091.5,4090,4091.25,0.75,+0.02%,1121,N/A
"09/09/2022 14:10",4089,4091.5,4088.25,4090.5,1.5,+0.04%,2029,N/A
"09/09/2022 14:09",4089,4089.5,4088.25,4089,-0.25,-0.01%,1197,N/A
"09/09/2022 14:08",4089.75,4089.75,4087.5,4089.25,-0.5,-0.01%,1671,N/A
"09/09/2022 14:07",4090.75,4091.25,4089.75,4089.75,-1,-0.02%,956,N/A
"09/09/2022 14:06",4090.25,4091.25,4089.75,4090.75,0.5,+0.01%,1136,N/A
"09/09/2022 14:05",4090.5,4091.25,4089.75,4090.25,-0.5,-0.01%,1010,N/A
"09/09/2022 14:04",4090,4091.5,4089.75,4090.75,0.5,+0.01%,1537,N/A
"09/09/2022 14:03",4089,4090.5,4089,4090.25,1,+0.02%,1973,N/A
"09/09/2022 14:02",4088.25,4089.5,4088,4089.25,0.75,+0.02%,1296,N/A
"09/09/2022 14:01",4087.25,4088.75,4087.25,4088.5,1.5,+0.04%,1315,N/A
"09/09/2022 14:00",4087.25,4088,4085.5,4087,-0.25,-0.01%,2123,N/A
"09/09/2022 13:59",4087,4087.5,4086,4087.25,0.25,+0.01%,990,N/A
"09/09/2022 13:58",4087,4088.25,4086.25,4087,0,0.00%,2718,N/A
"09/09/2022 13:57",4085,4087,4085,4087,2.25,+0.06%,1295,N/A
"09/09/2022 13:56",4085.25,4085.5,4084.25,4084.75,-0.25,-0.01%,1042,N/A
"09/09/2022 13:55",4083.75,4085.25,4083.5,4085,1.25,+0.03%,1402,N/A
"09/09/2022 13:54",4082.25,4084,4082.25,4083.75,1.5,+0.04%,1414,N/A
"09/09/2022 13:53",4084.5,4084.75,4082.25,4082.25,-2,-0.05%,1077,N/A
"09/09/2022 13:52",4082.5,4084.25,4082.5,4084.25,1.75,+0.04%,1247,N/A
"09/09/2022 13:51",4083.5,4083.5,4081.5,4082.5,-1,-0.02%,2313,N/A
"09/09/2022 13:50",4084,4084.75,4083,4083.5,-0.5,-0.01%,1358,N/A
"09/09/2022 13:49",4085.75,4086,4084,4084,-1.5,-0.04%,1772,N/A
"09/09/2022 13:48",4084,4085.75,4084,4085.5,1.5,+0.04%,1560,N/A
"09/09/2022 13:47",4085.25,4085.25,4083.5,4084,-1.5,-0.04%,1359,N/A
"09/09/2022 13:46",4086.25,4087,4085,4085.5,-0.5,-0.01%,1232,N/A
"09/09/2022 13:45",4085.75,4086.5,4084.5,4086,0.25,+0.01%,1783,N/A
"09/09/2022 13:44",4087.75,4087.75,4084.75,4085.75,-1.75,-0.04%,1510,N/A
"09/09/2022 13:43",4087.75,4089,4087.5,4087.5,0,0.00%,1419,N/A
"09/09/2022 13:42",4087.75,4088.25,4087.5,4087.5,-0.25,-0.01%,747,N/A
"09/09/2022 13:41",4087.5,4088.25,4087,4087.75,0.25,+0.01%,751,N/A
"09/09/2022 13:40",4087.25,4087.75,4085.5,4087.5,0.5,+0.01%,1531,N/A
"09/09/2022 13:39",4088.25,4088.5,4087,4087,-1.5,-0.04%,1071,N/A
"09/09/2022 13:38",4086,4088.5,4086,4088.5,2.75,+0.07%,1413,N/A
"09/09/2022 13:37",4085.25,4086,4085.25,4085.75,0.75,+0.02%,642,N/A
"09/09/2022 13:36",4084,4085.75,4083.75,4085,1,+0.02%,930,N/A
"09/09/2022 13:35",4085.5,4085.5,4083.75,4084,-1.25,-0.03%,1213,N/A
"09/09/2022 13:34",4086.25,4086.75,4085,4085.25,-1.25,-0.03%,1059,N/A
"09/09/2022 13:33",4084.75,4086.5,4084.5,4086.5,1.75,+0.04%,1039,N/A
"09/09/2022 13:32",4088.5,4088.5,4084.5,4084.75,-3.75,-0.09%,1576,N/A
"09/09/2022 13:31",4088.25,4088.75,4087.5,4088.5,0.25,+0.01%,867,N/A
"09/09/2022 13:30",4088.75,4089.25,4088.25,4088.25,-0.75,-0.02%,715,N/A
"09/09/2022 13:29",4088.5,4089.25,4088.25,4089,0.5,+0.01%,792,N/A
"09/09/2022 13:28",4088,4089,4087.75,4088.5,0.5,+0.01%,1373,N/A
"09/09/2022 13:27",4086.5,4088,4085.5,4088,1.5,+0.04%,1270,N/A
"09/09/2022 13:26",4087.25,4087.5,4086.25,4086.5,-0.75,-0.02%,892,N/A
"09/09/2022 13:25",4088.25,4088.5,4086.75,4087.25,-1.25,-0.03%,1221,N/A
"09/09/2022 13:24",4088.75,4089,4088,4088.5,0,0.00%,839,N/A
"09/09/2022 13:23",4088.25,4089,4088,4088.5,0.25,+0.01%,1535,N/A
"09/09/2022 13:22",4087.75,4088.5,4087,4088.25,0.75,+0.02%,1315,N/A
"09/09/2022 13:21",4086.75,4087.5,4086,4087.5,0.75,+0.02%,671,N/A
"09/09/2022 13:20",4086.5,4087,4086.25,4086.75,0,0.00%,1041,N/A
"09/09/2022 13:19",4086.75,4087,4086,4086.75,-0.25,-0.01%,748,N/A
"09/09/2022 13:18",4087,4087.25,4086,4087,0,0.00%,1317,N/A
"09/09/2022 13:17",4087,4087.75,4086.75,4087,0,0.00%,820,N/A
"09/09/2022 13:16",4086.5,4087.25,4086,4087,0.5,+0.01%,1037,N/A
"09/09/2022 13:15",4086.5,4087.5,4085.5,4086.5,0,0.00%,1603,N/A
"09/09/2022 13:14",4084,4086.75,4083.5,4086.5,2.5,+0.06%,4794,N/A
"09/09/2022 13:13",4083.5,4084.75,4083.25,4084,0.5,+0.01%,1495,N/A
"09/09/2022 13:12",4082.75,4083.75,4082.25,4083.5,1,+0.02%,1072,N/A
"09/09/2022 13:11",4081.75,4083.25,4080.5,4082.5,0.5,+0.01%,1554,N/A
"09/09/2022 13:10",4082.5,4082.75,4081.5,4082,-0.5,-0.01%,947,N/A
"09/09/2022 13:09",4083.75,4084.25,4082,4082.5,-1.25,-0.03%,1330,N/A
"09/09/2022 13:08",4083,4084.25,4082.5,4083.75,1,+0.02%,1201,N/A
"09/09/2022 13:07",4082.75,4083.5,4082,4082.75,-0.25,-0.01%,1060,N/A
"09/09/2022 13:06",4080.75,4083,4080.5,4083,2,+0.05%,1151,N/A
"09/09/2022 13:05",4081.75,4081.75,4080,4081,-0.75,-0.02%,968,N/A
"09/09/2022 13:04",4080.75,4082.25,4080.5,4081.75,1,+0.02%,1297,N/A
"09/09/2022 13:03",4080,4082,4079.5,4080.75,0.75,+0.02%,2692,N/A
"09/09/2022 13:02",4081,4081.75,4080,4080,-1.25,-0.03%,1533,N/A
"09/09/2022 13:01",4084,4084,4081,4081.25,-2.75,-0.07%,1773,N/A
"09/09/2022 13:00",4085.25,4085.5,4083.25,4084,-1.25,-0.03%,1592,N/A
"09/09/2022 12:59",4085,4085.75,4085,4085.25,0.25,+0.01%,1279,N/A
"09/09/2022 12:58",4083.75,4085,4083.75,4085,1.25,+0.03%,638,N/A
"09/09/2022 12:57",4083.75,4084.25,4083.5,4083.75,0,0.00%,630,N/A
"09/09/2022 12:56",4084.75,4084.75,4083.25,4083.75,-1.25,-0.03%,1095,N/A
"09/09/2022 12:55",4084.5,4085.25,4083.5,4085,0.5,+0.01%,1078,N/A
"09/09/2022 12:54",4084,4084.75,4083.75,4084.5,0.75,+0.02%,916,N/A
"09/09/2022 12:53",4082.75,4083.75,4082.5,4083.75,1,+0.02%,708,N/A
"09/09/2022 12:52",4082.75,4084.5,4082.5,4082.75,0.25,+0.01%,964,N/A
"09/09/2022 12:51",4083.75,4083.75,4082.25,4082.5,-1,-0.02%,725,N/A
"09/09/2022 12:50",4085,4085.5,4083.5,4083.5,-1.25,-0.03%,1150,N/A
"09/09/2022 12:49",4084.25,4085,4084,4084.75,0.5,+0.01%,1205,N/A
"09/09/2022 12:48",4084.25,4085,4084.25,4084.25,0,0.00%,1305,N/A
"09/09/2022 12:47",4082.5,4084.5,4081.75,4084.25,2,+0.05%,1138,N/A
"09/09/2022 12:46",4081.5,4082.75,4081,4082.25,0.75,+0.02%,1454,N/A
"09/09/2022 12:45",4082.5,4083,4081.5,4081.5,-1,-0.02%,1446,N/A
"09/09/2022 12:44",4084,4084,4082.25,4082.5,-1.5,-0.04%,1612,N/A
"09/09/2022 12:43",4085,4085,4084,4084,-0.75,-0.02%,610,N/A
"09/09/2022 12:42",4085,4085,4084.25,4084.75,-0.25,-0.01%,580,N/A
"09/09/2022 12:41",4085.75,4086,4084.75,4085,-0.5,-0.01%,982,N/A
"09/09/2022 12:40",4087.5,4087.75,4085.5,4085.5,-2,-0.05%,1010,N/A
"09/09/2022 12:39",4087.5,4087.75,4086.75,4087.5,0,0.00%,1108,N/A
"09/09/2022 12:38",4086.5,4087.75,4086.5,4087.5,1,+0.02%,808,N/A
"09/09/2022 12:37",4086.5,4087,4086,4086.5,0,0.00%,669,N/A
"09/09/2022 12:36",4086,4086.75,4086,4086.5,0.75,+0.02%,788,N/A
"09/09/2022 12:35",4085.25,4086,4085.25,4085.75,0.25,+0.01%,621,N/A
"09/09/2022 12:34",4086.25,4086.25,4085.25,4085.5,-0.5,-0.01%,934,N/A
"09/09/2022 12:33",4085.5,4086.25,4084.75,4086,0.5,+0.01%,640,N/A
"09/09/2022 12:32",4085.25,4086,4085.25,4085.5,0.25,+0.01%,1005,N/A
"09/09/2022 12:31",4084.5,4085.25,4084.25,4085.25,0.75,+0.02%,780,N/A
"09/09/2022 12:30",4082.75,4084.5,4082.75,4084.5,1.75,+0.04%,915,N/A
"09/09/2022 12:29",4083,4083.5,4082.5,4082.75,-0.5,-0.01%,1374,N/A
"09/09/2022 12:28",4084.25,4084.5,4083.25,4083.25,-1,-0.02%,768,N/A
"09/09/2022 12:27",4084.75,4085,4084,4084.25,-0.25,-0.01%,564,N/A
"09/09/2022 12:26",4083.75,4085,4083.5,4084.5,0.75,+0.02%,901,N/A
"09/09/2022 12:25",4083.5,4084.75,4083,4083.75,0.5,+0.01%,1258,N/A
"09/09/2022 12:24",4084.25,4084.5,4083,4083.25,-1.25,-0.03%,783,N/A
"09/09/2022 12:23",4084.25,4085,4083.75,4084.5,0.25,+0.01%,629,N/A
"09/09/2022 12:22",4084.75,4084.75,4083.75,4084.25,-0.5,-0.01%,529,N/A
"09/09/2022 12:21",4082.75,4084.75,4081.75,4084.75,2,+0.05%,1760,N/A
"09/09/2022 12:20",4083.75,4084,4082.25,4082.75,-1,-0.02%,1205,N/A
"09/09/2022 12:19",4084.25,4084.75,4083.75,4083.75,-0.5,-0.01%,1019,N/A
"09/09/2022 12:18",4085,4085.25,4083.75,4084.25,-0.75,-0.02%,1159,N/A
"09/09/2022 12:17",4085.75,4085.75,4084.5,4085,-0.75,-0.02%,1084,N/A
"09/09/2022 12:16",4084.25,4085.75,4084,4085.75,1.5,+0.04%,1368,N/A
"09/09/2022 12:15",4083.5,4084.25,4083,4084.25,0.75,+0.02%,854,N/A
"09/09/2022 12:14",4083,4083.75,4082.75,4083.5,0.5,+0.01%,773,N/A
"09/09/2022 12:13",4083.25,4083.25,4082,4083,-0.25,-0.01%,1658,N/A
"09/09/2022 12:12",4081.5,4083.5,4081.25,4083.25,2,+0.05%,2773,N/A
"09/09/2022 12:11",4081,4081.5,4080.5,4081.25,0,0.00%,795,N/A
"09/09/2022 12:10",4080.75,4081.25,4080.25,4081.25,0.5,+0.01%,1329,N/A
"09/09/2022 12:09",4080.5,4081.5,4080,4080.75,0.25,+0.01%,1529,N/A
"09/09/2022 12:08",4078.25,4080.5,4078,4080.5,2.25,+0.06%,1279,N/A
"09/09/2022 12:07",4078.5,4079.5,4078,4078.25,-0.25,-0.01%,1188,N/A
"09/09/2022 12:06",4078.25,4078.5,4078,4078.5,0.25,+0.01%,757,N/A
"09/09/2022 12:05",4078,4079.5,4077.75,4078.25,0,0.00%,1184,N/A
"09/09/2022 12:04",4076.5,4078.5,4075.75,4078.25,1.75,+0.04%,1419,N/A
"09/09/2022 12:03",4075.75,4077.25,4075.5,4076.5,0.75,+0.02%,1258,N/A
"09/09/2022 12:02",4075.5,4076,4074.25,4075.75,0.25,+0.01%,1496,N/A
"09/09/2022 12:01",4076.75,4076.75,4074.75,4075.5,-1.25,-0.03%,2146,N/A
"09/09/2022 12:00",4079.5,4079.75,4076.75,4076.75,-2.75,-0.07%,1496,N/A
"09/09/2022 11:59",4078.25,4080,4078.25,4079.5,1.25,+0.03%,1108,N/A
"09/09/2022 11:58",4078.75,4078.75,4077,4078.25,-0.5,-0.01%,1155,N/A
"09/09/2022 11:57",4077.5,4079.25,4077.5,4078.75,1,+0.02%,1088,N/A
"09/09/2022 11:56",4078.25,4078.5,4077,4077.75,-0.25,-0.01%,1307,N/A
"09/09/2022 11:55",4078,4078.5,4077.5,4078,0,0.00%,1004,N/A
"09/09/2022 11:54",4078.25,4078.5,4077.5,4078,-0.25,-0.01%,774,N/A
"09/09/2022 11:53",4078.25,4078.75,4077.5,4078.25,0.25,+0.01%,1376,N/A
"09/09/2022 11:52",4079,4079.25,4077.25,4078,-0.75,-0.02%,1367,N/A
"09/09/2022 11:51",4077.75,4079,4076.75,4078.75,1.25,+0.03%,2403,N/A
"09/09/2022 11:50",4076.5,4078.5,4075,4077.5,1,+0.02%,5594,N/A
"09/09/2022 11:49",4075.5,4076.75,4074.75,4076.5,1,+0.02%,1332,N/A
"09/09/2022 11:48",4073.75,4075.75,4073.25,4075.5,1.75,+0.04%,1261,N/A
"09/09/2022 11:47",4072.5,4074,4071.75,4073.75,1.25,+0.03%,1002,N/A
"09/09/2022 11:46",4071.5,4072.5,4070,4072.5,1,+0.02%,1650,N/A
"09/09/2022 11:45",4072.5,4073,4071.25,4071.5,-1,-0.02%,1326,N/A
"09/09/2022 11:44",4074.5,4074.5,4072,4072.5,-2,-0.05%,1549,N/A
"09/09/2022 11:43",4074,4075,4073.25,4074.5,0.5,+0.01%,1503,N/A
"09/09/2022 11:42",4074.75,4074.75,4073.25,4074,-0.5,-0.01%,1167,N/A
"09/09/2022 11:41",4073.5,4074.75,4072.5,4074.5,0.75,+0.02%,1216,N/A
"09/09/2022 11:40",4072,4074,4071.75,4073.75,1.75,+0.04%,1186,N/A
"09/09/2022 11:39",4072.75,4073.5,4071.75,4072,-0.75,-0.02%,1267,N/A
"09/09/2022 11:38",4074,4074,4071.75,4072.75,-1.25,-0.03%,1552,N/A
"09/09/2022 11:37",4072.75,4074.5,4072.5,4074,1.25,+0.03%,880,N/A
"09/09/2022 11:36",4071.5,4073.75,4071.25,4072.75,1.25,+0.03%,2067,N/A
"09/09/2022 11:35",4070.75,4072,4069.75,4071.5,0.75,+0.02%,1739,N/A
"09/09/2022 11:34",4070.5,4071.25,4069.75,4070.75,0.25,+0.01%,1452,N/A
"09/09/2022 11:33",4068.5,4071.25,4068.5,4070.5,2,+0.05%,1585,N/A
"09/09/2022 11:32",4068.25,4069.5,4068.25,4068.5,0.5,+0.01%,1193,N/A
"09/09/2022 11:31",4065.75,4068.5,4065.25,4068,2.25,+0.06%,1316,N/A
"09/09/2022 11:30",4067.5,4068.75,4065.75,4065.75,-1.75,-0.04%,1679,N/A
"09/09/2022 11:29",4068.5,4069,4067.25,4067.5,-1,-0.02%,1241,N/A
"09/09/2022 11:28",4067.75,4069.5,4067.5,4068.5,1,+0.02%,2226,N/A
"09/09/2022 11:27",4066.75,4068.25,4066.5,4067.5,0.75,+0.02%,1651,N/A
"09/09/2022 11:26",4064.5,4067.5,4064,4066.75,2.25,+0.06%,1292,N/A
"09/09/2022 11:25",4064.25,4067,4063.75,4064.5,0,0.00%,2469,N/A
"09/09/2022 11:24",4065.75,4065.75,4063,4064.5,-1.25,-0.03%,2443,N/A
"09/09/2022 11:23",4067.5,4068.75,4064.75,4065.75,-1.75,-0.04%,2092,N/A
"09/09/2022 11:22",4069,4069,4066.25,4067.5,-1.5,-0.04%,1625,N/A
"09/09/2022 11:21",4069.75,4070,4067.5,4069,-0.75,-0.02%,1364,N/A
"09/09/2022 11:20",4070.75,4070.75,4068.75,4069.75,-0.75,-0.02%,1149,N/A
"09/09/2022 11:19",4070.25,4071.5,4069.75,4070.5,0.25,+0.01%,1301,N/A
"09/09/2022 11:18",4067.75,4070.25,4067.75,4070.25,2.5,+0.06%,1330,N/A
"09/09/2022 11:17",4068,4068.25,4065.75,4067.75,0,0.00%,1899,N/A
"09/09/2022 11:16",4068.75,4069.75,4067.75,4067.75,-1,-0.02%,1300,N/A
"09/09/2022 11:15",4071.5,4071.75,4068.5,4068.75,-2.75,-0.07%,2207,N/A
"09/09/2022 11:14",4072.25,4073.5,4071.25,4071.5,-0.75,-0.02%,1450,N/A
"09/09/2022 11:13",4072.5,4073,4070.5,4072.25,-0.25,-0.01%,1624,N/A
"09/09/2022 11:12",4070.5,4073,4070.5,4072.5,1.75,+0.04%,1659,N/A
"09/09/2022 11:11",4070.5,4071.5,4069.5,4070.75,0.25,+0.01%,1539,N/A
"09/09/2022 11:10",4070.5,4072,4070,4070.5,-0.25,-0.01%,2141,N/A
"09/09/2022 11:09",4069.5,4070.75,4069.25,4070.75,1.5,+0.04%,1424,N/A
"09/09/2022 11:08",4066.5,4069.5,4065.75,4069.25,2.75,+0.07%,1850,N/A
"09/09/2022 11:07",4067,4067.5,4065.75,4066.5,-0.25,-0.01%,2259,N/A
"09/09/2022 11:06",4066.5,4068.5,4066.25,4066.75,0,0.00%,2551,N/A
"09/09/2022 11:05",4067,4069.75,4066.5,4066.75,-0.25,-0.01%,2441,N/A
"09/09/2022 11:04",4067.25,4068.75,4066.25,4067,-0.25,-0.01%,2752,N/A
"09/09/2022 11:03",4071.75,4072.25,4065.75,4067.25,-4.25,-0.10%,4122,N/A
"09/09/2022 11:02",4071.25,4071.75,4068.75,4071.5,0.5,+0.01%,3103,N/A
"09/09/2022 11:01",4072.25,4073.25,4069,4071,-1,-0.02%,4789,N/A
